Time,Vehicle speed (km/h),Engine RPM (RPM),Control module voltage (V),Relative accelerator pedal position (%),Accel Pedal Position (%),Battery Voltage (V),Current Gear (gear),Steering Wheel Angle (°)
03/06/2022 05:23:34.6008 下午,40,1466.5,14.247,0,0,0,0,0
03/06/2022 05:23:35.0513 下午,39,1398,14.247,0,0,0,0,0
03/06/2022 05:23:35.7581 下午,38,1299.25,14.247,0,0,0,0,0
03/06/2022 05:23:36.3516 下午,37,1255.25,14.247,0,0,0,0,0
03/06/2022 05:23:36.8599 下午,35,1346.5,14.247,0,0,0,0,0
03/06/2022 05:23:37.2954 下午,35,1336,14.247,0,0,0,0,0
03/06/2022 05:23:38.0460 下午,35,1482,14.247,0,0,0,0,0
03/06/2022 05:23:38.6945 下午,36,1478.25,14.247,0,0,0,0,0
03/06/2022 05:23:39.1355 下午,37,1444.75,14.247,0,0,0,0,0
03/06/2022 05:23:39.5376 下午,37,1383.75,14.318,0,0,0,0,0
03/06/2022 05:23:40.2557 下午,37,1335,14.318,0,0,0,0,0
03/06/2022 05:23:40.8596 下午,36,1227,14.318,0,0,0,0,0
03/06/2022 05:23:41.2561 下午,34,1253.75,14.318,0,0,0,0,0
03/06/2022 05:23:41.6751 下午,33,1205.75,14.318,0,0,0,0,0
03/06/2022 05:23:42.3566 下午,32,1152.75,14.318,0,0,0,0,0
03/06/2022 05:23:42.9553 下午,30,1079.25,14.318,0,0,0,0,0
03/06/2022 05:23:43.3534 下午,26,1346.25,14.318,0,0,0,0,0
03/06/2022 05:23:43.7391 下午,25,1254.5,14.318,0,0,0,0,0
03/06/2022 05:23:44.6216 下午,23,1223,14.318,0,0,0,0,0
03/06/2022 05:23:45.2679 下午,22,1311.75,13.894,0,0,0,0,0
03/06/2022 05:23:46.3657 下午,19,1337,13.894,0,0,0,0,0
03/06/2022 05:23:47.1755 下午,18,1290.75,13.894,0,0,0,0,0
03/06/2022 05:23:48.3499 下午,16,1276.25,13.894,0,0,0,0,0
03/06/2022 05:23:49.6862 下午,13,1288.25,13.894,0,0,0,0,0
03/06/2022 05:23:50.4332 下午,7,1218.5,13.894,0,0,0,0,0
03/06/2022 05:23:51.1299 下午,4,1166.5,13.894,0,0,0,0,0
03/06/2022 05:23:52.4157 下午,1,1053.75,13.894,0,0,0,0,0
03/06/2022 05:23:53.7119 下午,0,931.25,13.894,0,0,0,0,0
03/06/2022 05:23:54.5522 下午,0,854.25,13.894,0,0,0,0,0
03/06/2022 05:23:55.2300 下午,0,809.75,14.2,0,0,0,0,0
03/06/2022 05:23:56.5812 下午,0,792.75,14.2,0,0,0,0,0
03/06/2022 05:23:57.7132 下午,0,772.25,14.2,0,0,0,0,0
03/06/2022 05:23:58.5500 下午,0,756.5,14.2,0,0,0,0,0
03/06/2022 05:23:59.3471 下午,0,753.75,14.2,0,0,0,0,0
03/06/2022 05:24:00.6358 下午,0,747.25,14.2,0,0,0,0,0
03/06/2022 05:24:01.9682 下午,0,751.5,14.2,0,0,0,0,0
03/06/2022 05:24:02.8052 下午,0,734.25,14.2,0,0,0,0,0
03/06/2022 05:24:03.6216 下午,0,746.25,14.2,0,0,0,0,0
03/06/2022 05:24:05.0111 下午,0,745.25,14.2,0,0,0,0,0
03/06/2022 05:24:06.1884 下午,0,741,14.365,0,0,0,0,0
03/06/2022 05:24:06.9775 下午,0,749.75,14.365,0,0,0,0,0
03/06/2022 05:24:07.7466 下午,0,764.5,14.365,0,0,0,0,0
03/06/2022 05:24:09.2933 下午,0,755.75,14.365,0,0,0,0,0
03/06/2022 05:24:10.5561 下午,0,747,14.365,0,0,0,0,0
03/06/2022 05:24:11.1198 下午,0,756.75,14.365,0,0,0,0,0
03/06/2022 05:24:12.0134 下午,0,752.5,14.365,0,0,0,0,0
03/06/2022 05:24:13.3850 下午,0,765.5,14.365,0,0,0,0,0
03/06/2022 05:24:14.6216 下午,0,751.75,14.365,0,0,0,0,0
03/06/2022 05:24:15.6373 下午,0,757.25,14.365,0,0,0,0,0
03/06/2022 05:24:16.4317 下午,0,752.5,14.365,0,0,0,0,0
03/06/2022 05:24:17.6834 下午,0,749,14.365,0,0,0,0,0
03/06/2022 05:24:18.9166 下午,0,748.25,14.365,0,0,0,0,0
03/06/2022 05:24:19.6361 下午,0,758.75,14.365,0,0,0,0,0
03/06/2022 05:24:20.4746 下午,0,751,14.365,0,0,0,0,0
03/06/2022 05:24:21.7730 下午,0,754.75,14.365,0,0,0,0,0
03/06/2022 05:24:22.7741 下午,0,765.5,14.365,0,0,0,0,0
03/06/2022 05:24:23.6178 下午,0,753,14.365,0,0,0,0,0
03/06/2022 05:24:24.4395 下午,0,755.75,14.365,0,0,0,0,0
03/06/2022 05:24:26.0439 下午,0,739.5,14.365,0,0,0,0,0
03/06/2022 05:24:27.4933 下午,0,759.25,14.247,0,0,0,0,0
03/06/2022 05:24:28.1271 下午,0,754.5,14.247,0,0,0,0,0
03/06/2022 05:24:28.9460 下午,0,758.5,14.247,0,0,0,0,0
03/06/2022 05:24:30.2182 下午,0,755,14.247,0,0,0,0,0
03/06/2022 05:24:31.3827 下午,0,752,14.247,0,0,0,0,0
03/06/2022 05:24:32.1281 下午,0,752.75,14.247,0,0,0,0,0
03/06/2022 05:24:32.9968 下午,0,753.5,14.247,0,0,0,0,0
03/06/2022 05:24:34.1935 下午,0,754.75,14.247,0,0,0,0,0
03/06/2022 05:24:36.0642 下午,0,745.5,14.247,0,0,0,0,0
03/06/2022 05:24:37.3588 下午,0,761.25,14.247,0,0,0,0,0
03/06/2022 05:24:38.1056 下午,0,754,14.341,0,0,0,0,0
03/06/2022 05:24:39.2709 下午,0,753.25,14.341,0,0,0,0,0
03/06/2022 05:24:40.7517 下午,0,759.25,14.341,0,0,0,0,0
03/06/2022 05:24:41.6649 下午,0,762.75,14.341,0,0,0,0,0
03/06/2022 05:24:42.6006 下午,0,758.5,14.341,0,0,0,0,0
03/06/2022 05:24:44.0714 下午,0,773.25,14.341,0,0,0,0,0
03/06/2022 05:24:45.2694 下午,0,763,14.341,0,0,0,0,0
03/06/2022 05:24:46.0175 下午,0,764.25,14.341,0,0,0,0,0
03/06/2022 05:24:46.6419 下午,0,762.75,14.341,0,0,0,0,0
03/06/2022 05:24:47.9541 下午,0,750.25,14.341,0,0,0,0,0
03/06/2022 05:24:48.9749 下午,0,751,14.177,0,0,0,0,0
03/06/2022 05:24:49.3450 下午,0,759.5,14.177,0,0,0,0,0
03/06/2022 05:24:49.8388 下午,0,756.75,14.177,0,0,0,0,0
03/06/2022 05:24:50.6427 下午,0,746.25,14.177,0,0,0,0,0
03/06/2022 05:24:51.2330 下午,0,762.5,14.177,0,0,0,0,0
03/06/2022 05:24:51.6603 下午,0,752.75,14.177,0,0,0,0,0
03/06/2022 05:24:52.0695 下午,0,750.25,14.177,0,0,0,0,0
03/06/2022 05:24:52.7516 下午,0,749.75,14.177,0,0,0,0,0
03/06/2022 05:24:53.2565 下午,0,758.75,14.177,0,0,0,0,0
03/06/2022 05:24:53.7337 下午,0,752,14.177,0,0,0,0,0
03/06/2022 05:24:54.1169 下午,0,739.75,14.035,0,0,0,0,0
03/06/2022 05:24:54.7426 下午,0,766,14.035,0,0,0,0,0
03/06/2022 05:24:55.3600 下午,0,756,14.035,0,0,0,0,0
03/06/2022 05:24:55.8092 下午,0,755,14.035,0,0,0,0,0
03/06/2022 05:24:56.3365 下午,0,763.25,14.035,0,0,0,0,0
03/06/2022 05:24:57.1293 下午,0,746,14.035,0,0,0,0,0
03/06/2022 05:24:57.7574 下午,0,758.25,14.035,0,0,0,0,0
03/06/2022 05:24:58.1855 下午,0,744,14.035,0,0,0,0,0
03/06/2022 05:24:58.6680 下午,0,768,14.035,0,0,0,0,0
03/06/2022 05:24:59.4721 下午,0,756.25,14.035,0,0,0,0,0
03/06/2022 05:24:59.9653 下午,0,751,14.271,0,0,0,0,0
03/06/2022 05:25:00.3631 下午,0,752,14.271,0,0,0,0,0
03/06/2022 05:25:00.8491 下午,0,753.5,14.271,0,0,0,0,0
03/06/2022 05:25:01.4990 下午,0,748.75,14.271,0,0,0,0,0
03/06/2022 05:25:02.0995 下午,0,752.5,14.271,0,0,0,0,0
03/06/2022 05:25:02.4990 下午,0,760,14.271,0,0,0,0,0
03/06/2022 05:25:03.0039 下午,0,747.25,14.271,0,0,0,0,0
03/06/2022 05:25:03.8979 下午,0,757.75,14.271,0,0,0,0,0
03/06/2022 05:25:04.3813 下午,0,751,14.271,0,0,0,0,0
03/06/2022 05:25:04.8000 下午,0,863.25,14.271,0,0,0,0,0
03/06/2022 05:25:05.2080 下午,0,883.5,14.247,0,0,0,0,0
03/06/2022 05:25:05.9277 下午,1,1042.25,14.247,0,0,0,0,0
03/06/2022 05:25:06.5844 下午,1,1218.75,14.247,0,0,0,0,0
03/06/2022 05:25:06.9582 下午,5,1326.25,14.247,0,0,0,0,0
03/06/2022 05:25:07.6270 下午,6,1381.25,14.247,0,0,0,0,0
03/06/2022 05:25:09.0120 下午,7,1395,14.247,0,0,0,0,0
03/06/2022 05:25:09.5855 下午,7,1067,14.247,0,0,0,0,0
03/06/2022 05:25:09.9932 下午,8,1518,14.247,0,0,0,0,0
03/06/2022 05:25:10.5219 下午,9,1560,14.247,0,0,0,0,0
03/06/2022 05:25:11.2754 下午,10,1444.25,14.247,0,0,0,0,0
03/06/2022 05:25:11.7909 下午,10,1374,14.2,0,0,0,0,0
03/06/2022 05:25:12.2573 下午,9,1258.75,14.2,0,0,0,0,0
03/06/2022 05:25:12.6314 下午,9,1272.75,14.2,0,0,0,0,0
03/06/2022 05:25:13.3451 下午,9,1297.5,14.2,0,0,0,0,0
03/06/2022 05:25:13.8913 下午,9,1259.75,14.2,0,0,0,0,0
03/06/2022 05:25:14.3685 下午,9,1211,14.2,0,0,0,0,0
03/06/2022 05:25:14.7740 下午,9,1243.25,14.2,0,0,0,0,0
03/06/2022 05:25:16.5418 下午,9,1326.5,14.2,0,0,0,0,0
03/06/2022 05:25:17.9817 下午,9,1291.5,14.2,0,0,0,0,0
03/06/2022 05:25:18.8813 下午,7,1261,14.2,0,0,0,0,0
03/06/2022 05:25:19.9702 下午,6,1229,14.224,0,0,0,0,0
03/06/2022 05:25:21.2125 下午,5,1158.5,14.224,0,0,0,0,0
03/06/2022 05:25:22.2403 下午,4,1039.75,14.224,0,0,0,0,0
03/06/2022 05:25:23.0390 下午,5,923.5,14.224,0,0,0,0,0
03/06/2022 05:25:23.9489 下午,5,864.75,14.224,0,0,0,0,0
03/06/2022 05:25:25.2784 下午,5,850.5,14.224,0,0,0,0,0
03/06/2022 05:25:26.5168 下午,4,859.5,14.224,0,0,0,0,0
03/06/2022 05:25:27.2520 下午,1,865.75,14.224,0,0,0,0,0
03/06/2022 05:25:27.8736 下午,1,877.25,14.224,0,0,0,0,0
03/06/2022 05:25:29.4251 下午,0,876.5,14.224,0,0,0,0,0
03/06/2022 05:25:30.7633 下午,0,858.75,14.341,0,0,0,0,0
03/06/2022 05:25:31.7456 下午,0,854.5,14.341,0,0,0,0,0
03/06/2022 05:25:32.5868 下午,0,866.25,14.341,0,0,0,0,0
03/06/2022 05:25:34.1219 下午,1,1234.25,14.341,0,0,0,0,0
03/06/2022 05:25:35.1252 下午,4,1435.5,14.341,0,0,0,0,0
03/06/2022 05:25:35.7475 下午,12,1863.75,14.341,0,0,0,0,0
03/06/2022 05:25:36.6269 下午,14,1773.5,14.341,0,0,0,0,0
03/06/2022 05:25:38.0958 下午,15,1259.25,14.341,0,0,0,0,0
03/06/2022 05:25:39.2968 下午,16,1487.5,14.341,0,0,0,0,0
03/06/2022 05:25:40.2374 下午,19,1671.75,14.341,0,0,0,0,0
03/06/2022 05:25:41.0624 下午,20,1465.75,14.247,0,0,0,0,0
03/06/2022 05:25:42.3838 下午,19,1582.75,14.247,0,0,0,0,0
03/06/2022 05:25:43.5151 下午,19,1367.25,14.247,0,0,0,0,0
03/06/2022 05:25:44.3071 下午,20,1877.75,14.247,0,0,0,0,0
03/06/2022 05:25:45.1503 下午,22,1938.25,14.247,0,0,0,0,0
03/06/2022 05:25:46.7456 下午,25,2361.5,14.247,0,0,0,0,0
03/06/2022 05:25:47.8831 下午,29,2580,14.247,0,0,0,0,0
03/06/2022 05:25:48.7091 下午,37,2093.5,14.247,0,0,0,0,0
03/06/2022 05:25:49.6863 下午,40,2158.5,14.247,0,0,0,0,0
03/06/2022 05:25:51.0237 下午,43,2288,14.247,0,0,0,0,0
03/06/2022 05:25:52.2756 下午,44,2284,14.247,0,0,0,0,0
03/06/2022 05:25:53.2639 下午,41,2103.25,14.247,0,0,0,0,0
03/06/2022 05:25:53.9789 下午,40,2144.25,14.247,0,0,0,0,0
03/06/2022 05:25:55.2527 下午,39,2024,14.247,0,0,0,0,0
03/06/2022 05:25:56.4680 下午,38,2020.75,14.247,0,0,0,0,0
03/06/2022 05:25:57.1783 下午,41,2196.75,14.247,0,0,0,0,0
03/06/2022 05:25:58.1216 下午,44,2322,14.247,0,0,0,0,0
03/06/2022 05:25:59.2896 下午,45,2359,14.247,0,0,0,0,0
03/06/2022 05:26:00.3957 下午,45,2391.25,14.247,0,0,0,0,0
03/06/2022 05:26:01.2866 下午,46,1879,14.247,0,0,0,0,0
03/06/2022 05:26:02.0610 下午,45,1647.25,14.247,0,0,0,0,0
03/06/2022 05:26:03.2894 下午,43,1210,14.247,0,0,0,0,0
03/06/2022 05:26:04.4916 下午,42,1249.5,14.247,0,0,0,0,0
03/06/2022 05:26:05.2118 下午,41,1800.25,14.247,0,0,0,0,0
03/06/2022 05:26:06.0263 下午,41,1654.75,14.247,0,0,0,0,0
03/06/2022 05:26:07.3846 下午,42,1672.5,14.247,0,0,0,0,0
03/06/2022 05:26:08.7926 下午,43,1660.75,14.247,0,0,0,0,0
03/06/2022 05:26:09.4206 下午,45,1781.5,14.247,0,0,0,0,0
03/06/2022 05:26:10.2830 下午,46,1780.75,14.247,0,0,0,0,0
03/06/2022 05:26:11.7790 下午,47,1821.25,14.247,0,0,0,0,0
03/06/2022 05:26:12.8422 下午,48,1847,14.177,0,0,0,0,0
03/06/2022 05:26:13.8489 下午,50,1945.75,14.177,0,0,0,0,0
03/06/2022 05:26:14.5438 下午,52,1996.5,14.177,0,0,0,0,0
03/06/2022 05:26:15.7790 下午,53,2003,14.177,0,0,0,0,0
03/06/2022 05:26:17.0076 下午,54,1970,14.177,0,0,0,0,0
03/06/2022 05:26:17.8970 下午,52,1476.75,14.177,0,0,0,0,0
03/06/2022 05:26:18.6679 下午,52,1578.75,14.177,0,0,0,0,0
03/06/2022 05:26:19.9503 下午,52,1587.75,14.177,0,0,0,0,0
03/06/2022 05:26:21.2235 下午,52,1536,14.177,0,0,0,0,0
03/06/2022 05:26:22.0992 下午,52,1517.75,14.177,0,0,0,0,0
03/06/2022 05:26:22.8777 下午,52,1638.5,14.082,0,0,0,0,0
03/06/2022 05:26:25.0866 下午,53,1608.75,14.082,0,0,0,0,0
03/06/2022 05:26:26.1571 下午,53,1498.75,14.082,0,0,0,0,0
03/06/2022 05:26:26.9220 下午,52,1401.75,14.082,0,0,0,0,0
03/06/2022 05:26:27.7125 下午,52,1449.25,14.082,0,0,0,0,0
03/06/2022 05:26:28.8440 下午,51,1395.75,14.082,0,0,0,0,0
03/06/2022 05:26:29.7882 下午,51,1425.75,14.082,0,0,0,0,0
03/06/2022 05:26:30.4744 下午,51,1436.5,14.082,0,0,0,0,0
03/06/2022 05:26:31.3330 下午,52,1436.5,14.082,0,0,0,0,0
03/06/2022 05:26:32.7488 下午,51,1381.75,14.082,0,0,0,0,0
03/06/2022 05:26:34.0244 下午,51,1405.75,14.271,0,0,0,0,0
03/06/2022 05:26:34.7946 下午,50,1400.5,14.271,0,0,0,0,0
03/06/2022 05:26:35.5128 下午,51,1410,14.271,0,0,0,0,0
03/06/2022 05:26:36.8132 下午,50,1371,14.271,0,0,0,0,0
03/06/2022 05:26:37.8709 下午,48,1286.75,14.271,0,0,0,0,0
03/06/2022 05:26:38.7242 下午,48,1347.75,14.271,0,0,0,0,0
03/06/2022 05:26:39.5155 下午,48,1325.75,14.271,0,0,0,0,0
03/06/2022 05:26:40.7819 下午,46,1277.5,14.271,0,0,0,0,0
03/06/2022 05:26:41.8779 下午,43,1112.5,14.271,0,0,0,0,0
03/06/2022 05:26:42.8112 下午,31,1112.5,14.271,0,0,0,0,0
03/06/2022 05:26:43.6157 下午,29,1298.25,14.224,0,0,0,0,0
03/06/2022 05:26:44.9711 下午,24,1231.75,14.224,0,0,0,0,0
03/06/2022 05:26:46.1381 下午,23,1282.75,14.224,0,0,0,0,0
03/06/2022 05:26:46.8789 下午,19,1426.5,14.224,0,0,0,0,0
03/06/2022 05:26:47.7364 下午,18,1777.5,14.224,0,0,0,0,0
03/06/2022 05:26:49.3562 下午,21,1908.5,14.224,0,0,0,0,0
03/06/2022 05:26:50.6306 下午,25,2302.5,14.224,0,0,0,0,0
03/06/2022 05:26:51.3990 下午,31,1794,14.224,0,0,0,0,0
03/06/2022 05:26:52.1723 下午,35,2010,14.224,0,0,0,0,0
03/06/2022 05:26:53.6011 下午,38,2125.25,14.224,0,0,0,0,0
03/06/2022 05:26:54.8762 下午,41,2237.25,14.271,0,0,0,0,0
03/06/2022 05:26:55.6006 下午,48,2259.25,14.271,0,0,0,0,0
03/06/2022 05:26:56.3557 下午,50,1911.75,14.271,0,0,0,0,0
03/06/2022 05:26:57.7442 下午,51,1792.5,14.271,0,0,0,0,0
03/06/2022 05:26:58.7095 下午,51,1479,14.271,0,0,0,0,0
03/06/2022 05:26:59.5543 下午,51,1351,14.271,0,0,0,0,0
03/06/2022 05:27:00.2669 下午,50,1475,14.271,0,0,0,0,0
03/06/2022 05:27:01.5331 下午,50,1466.75,14.271,0,0,0,0,0
03/06/2022 05:27:02.8395 下午,50,1392.75,14.271,0,0,0,0,0
03/06/2022 05:27:03.6896 下午,48,1299,14.271,0,0,0,0,0
03/06/2022 05:27:04.5626 下午,47,1305.75,14.224,0,0,0,0,0
03/06/2022 05:27:06.0113 下午,45,1186,14.224,0,0,0,0,0
03/06/2022 05:27:07.1399 下午,41,1112.25,14.224,0,0,0,0,0
03/06/2022 05:27:07.9278 下午,32,1131.25,14.224,0,0,0,0,0
03/06/2022 05:27:09.2751 下午,31,1112,14.224,0,0,0,0,0
03/06/2022 05:27:10.7055 下午,28,1341,14.224,0,0,0,0,0
03/06/2022 05:27:11.3525 下午,26,1427.25,14.224,0,0,0,0,0
03/06/2022 05:27:11.8572 下午,27,1665.5,14.224,0,0,0,0,0
03/06/2022 05:27:12.2584 下午,28,1642.5,14.224,0,0,0,0,0
03/06/2022 05:27:13.0880 下午,29,1660.5,14.224,0,0,0,0,0
03/06/2022 05:27:13.7397 下午,30,1676.75,14.247,0,0,0,0,0
03/06/2022 05:27:14.2891 下午,33,1805.75,14.247,0,0,0,0,0
03/06/2022 05:27:14.7045 下午,34,1849.25,14.247,0,0,0,0,0
03/06/2022 05:27:15.3772 下午,34,1616,14.247,0,0,0,0,0
03/06/2022 05:27:16.1807 下午,34,1477.25,14.247,0,0,0,0,0
03/06/2022 05:27:16.6567 下午,35,1447.5,14.247,0,0,0,0,0
03/06/2022 05:27:17.2270 下午,36,1445,14.247,0,0,0,0,0
03/06/2022 05:27:18.0030 下午,36,1452.5,14.247,0,0,0,0,0
03/06/2022 05:27:18.9835 下午,38,1455.75,14.247,0,0,0,0,0
03/06/2022 05:27:19.4369 下午,39,1552,14.247,0,0,0,0,0
03/06/2022 05:27:19.8927 下午,39,1464.5,14.2,0,0,0,0,0
03/06/2022 05:27:20.7799 下午,39,1417.5,14.2,0,0,0,0,0
03/06/2022 05:27:21.4902 下午,38,1280,14.2,0,0,0,0,0
03/06/2022 05:27:21.9775 下午,35,1269.5,14.2,0,0,0,0,0
03/06/2022 05:27:22.4403 下午,34,1259.75,14.2,0,0,0,0,0
03/06/2022 05:27:23.3048 下午,33,1244.25,14.2,0,0,0,0,0
03/06/2022 05:27:24.0702 下午,33,1314.25,14.2,0,0,0,0,0
03/06/2022 05:27:24.6140 下午,34,1458.75,14.2,0,0,0,0,0
03/06/2022 05:27:25.0867 下午,35,1422.25,14.2,0,0,0,0,0
03/06/2022 05:27:26.4376 下午,35,1284.75,14.2,0,0,0,0,0
03/06/2022 05:27:27.1022 下午,34,1267,14.035,0,0,0,0,0
03/06/2022 05:27:27.5764 下午,33,1314.75,14.035,0,0,0,0,0
03/06/2022 05:27:28.1299 下午,33,1319.75,14.035,0,0,0,0,0
03/06/2022 05:27:28.8033 下午,33,1288.25,14.035,0,0,0,0,0
03/06/2022 05:27:29.3972 下午,33,1296.75,14.035,0,0,0,0,0
03/06/2022 05:27:29.8460 下午,32,1293,14.035,0,0,0,0,0
03/06/2022 05:27:30.3027 下午,31,1293.25,14.035,0,0,0,0,0
03/06/2022 05:27:31.0508 下午,31,1288.25,14.035,0,0,0,0,0
03/06/2022 05:27:31.6210 下午,31,1262.25,14.035,0,0,0,0,0
03/06/2022 05:27:32.2038 下午,30,1285.25,14.035,0,0,0,0,0
03/06/2022 05:27:32.7587 下午,30,1293.5,14.2,0,0,0,0,0
03/06/2022 05:27:33.4368 下午,29,1285,14.2,0,0,0,0,0
03/06/2022 05:27:34.0286 下午,29,1327,14.2,0,0,0,0,0
03/06/2022 05:27:34.5013 下午,28,1304.25,14.2,0,0,0,0,0
03/06/2022 05:27:34.8975 下午,27,1284,14.2,0,0,0,0,0
03/06/2022 05:27:35.7087 下午,26,1279.5,14.2,0,0,0,0,0
03/06/2022 05:27:36.3541 下午,25,1306.5,14.2,0,0,0,0,0
03/06/2022 05:27:36.9175 下午,23,1298,14.2,0,0,0,0,0
03/06/2022 05:27:37.4108 下午,23,1316.75,14.2,0,0,0,0,0
03/06/2022 05:27:38.4099 下午,21,1302,14.2,0,0,0,0,0
03/06/2022 05:27:39.0209 下午,20,1303.25,14.106,0,0,0,0,0
03/06/2022 05:27:39.4837 下午,16,1287.5,14.106,0,0,0,0,0
03/06/2022 05:27:39.9874 下午,16,1273.75,14.106,0,0,0,0,0
03/06/2022 05:27:40.7883 下午,15,1291.75,14.106,0,0,0,0,0
03/06/2022 05:27:41.4716 下午,14,1306,14.106,0,0,0,0,0
03/06/2022 05:27:41.9283 下午,11,1300.5,14.106,0,0,0,0,0
03/06/2022 05:27:42.4328 下午,9,1314.75,14.106,0,0,0,0,0
03/06/2022 05:27:43.1898 下午,8,1309.25,14.106,0,0,0,0,0
03/06/2022 05:27:43.7919 下午,7,1237.75,14.106,0,0,0,0,0
03/06/2022 05:27:44.2268 下午,4,1158,14.106,0,0,0,0,0
03/06/2022 05:27:44.6325 下午,2,1093.75,14.247,0,0,0,0,0
03/06/2022 05:27:45.3340 下午,1,1031,14.247,0,0,0,0,0
03/06/2022 05:27:45.9585 下午,1,969.75,14.247,0,0,0,0,0
03/06/2022 05:27:46.3862 下午,0,915,14.247,0,0,0,0,0
03/06/2022 05:27:46.7859 下午,0,864,14.247,0,0,0,0,0
03/06/2022 05:27:47.4298 下午,0,838.75,14.247,0,0,0,0,0
03/06/2022 05:27:47.9320 下午,0,834,14.247,0,0,0,0,0
03/06/2022 05:27:48.3763 下午,0,792,14.247,0,0,0,0,0
03/06/2022 05:27:48.8906 下午,0,776,14.247,0,0,0,0,0
03/06/2022 05:27:49.6601 下午,0,776.5,14.247,0,0,0,0,0
03/06/2022 05:27:50.3415 下午,0,748.5,14.271,0,0,0,0,0
03/06/2022 05:27:50.7875 下午,0,759.25,14.271,0,0,0,0,0
03/06/2022 05:27:51.1873 下午,0,755,14.271,0,0,0,0,0
03/06/2022 05:27:52.1074 下午,0,751,14.271,0,0,0,0,0
03/06/2022 05:27:52.8352 下午,0,749,14.271,0,0,0,0,0
03/06/2022 05:27:53.3245 下午,0,756.5,14.271,0,0,0,0,0
03/06/2022 05:27:53.7891 下午,0,758.5,14.271,0,0,0,0,0
03/06/2022 05:27:54.5285 下午,0,756.75,14.271,0,0,0,0,0
03/06/2022 05:27:55.1955 下午,0,755.75,14.271,0,0,0,0,0
03/06/2022 05:27:55.6000 下午,0,753.5,14.271,0,0,0,0,0
03/06/2022 05:27:56.0948 下午,0,755.5,14.247,0,0,0,0,0
03/06/2022 05:27:56.8585 下午,0,750.5,14.247,0,0,0,0,0
03/06/2022 05:27:57.4362 下午,0,757.25,14.247,0,0,0,0,0
03/06/2022 05:27:58.0013 下午,0,754.5,14.247,0,0,0,0,0
03/06/2022 05:27:58.4982 下午,0,761.75,14.247,0,0,0,0,0
03/06/2022 05:27:59.1252 下午,0,759.5,14.247,0,0,0,0,0
03/06/2022 05:27:59.7104 下午,0,753.75,14.247,0,0,0,0,0
03/06/2022 05:28:00.1046 下午,0,757,14.247,0,0,0,0,0
03/06/2022 05:28:00.5962 下午,0,755,14.247,0,0,0,0,0
03/06/2022 05:28:01.2503 下午,0,760.75,14.247,0,0,0,0,0
03/06/2022 05:28:02.0241 下午,0,749.5,14.318,0,0,0,0,0
03/06/2022 05:28:02.4811 下午,0,908.75,14.318,0,0,0,0,0
03/06/2022 05:28:02.9058 下午,1,1101.25,14.318,0,0,0,0,0
03/06/2022 05:28:03.5880 下午,2,1234.5,14.318,0,0,0,0,0
03/06/2022 05:28:04.1986 下午,3,1311,14.318,0,0,0,0,0
03/06/2022 05:28:04.5706 下午,6,1466,14.318,0,0,0,0,0
03/06/2022 05:28:05.0349 下午,8,1511.75,14.318,0,0,0,0,0
03/06/2022 05:28:05.7770 下午,9,1527.5,14.318,0,0,0,0,0
03/06/2022 05:28:06.4828 下午,11,1698,14.318,0,0,0,0,0
03/06/2022 05:28:06.9949 下午,14,2130.5,14.318,0,0,0,0,0
03/06/2022 05:28:07.3947 下午,15,1923.25,14.247,0,0,0,0,0
03/06/2022 05:28:08.4440 下午,17,1641,14.247,0,0,0,0,0
03/06/2022 05:28:09.0659 下午,20,1829.5,14.247,0,0,0,0,0
03/06/2022 05:28:09.5854 下午,24,2106.75,14.247,0,0,0,0,0
03/06/2022 05:28:10.1144 下午,26,2338.5,14.247,0,0,0,0,0
03/06/2022 05:28:10.7901 下午,28,2365.5,14.247,0,0,0,0,0
03/06/2022 05:28:11.4773 下午,29,1694.75,14.247,0,0,0,0,0
03/06/2022 05:28:11.9850 下午,32,1874,14.247,0,0,0,0,0
03/06/2022 05:28:12.5033 下午,33,1927.75,14.247,0,0,0,0,0
03/06/2022 05:28:13.2967 下午,35,1969.25,14.247,0,0,0,0,0
03/06/2022 05:28:13.8573 下午,36,1997,14.2,0,0,0,0,0
03/06/2022 05:28:14.3180 下午,38,1542.75,14.2,0,0,0,0,0
03/06/2022 05:28:14.8110 下午,39,1529,14.2,0,0,0,0,0
03/06/2022 05:28:15.4823 下午,40,1526.5,14.2,0,0,0,0,0
03/06/2022 05:28:16.5212 下午,41,1583,14.2,0,0,0,0,0
03/06/2022 05:28:16.8715 下午,43,1715.75,14.2,0,0,0,0,0
03/06/2022 05:28:17.2789 下午,44,1724,14.2,0,0,0,0,0
03/06/2022 05:28:18.0057 下午,44,1714,14.2,0,0,0,0,0
03/06/2022 05:28:18.5826 下午,45,1739.75,14.2,0,0,0,0,0
03/06/2022 05:28:19.1031 下午,46,1813.25,14.2,0,0,0,0,0
03/06/2022 05:28:19.6078 下午,47,1799.25,14.224,0,0,0,0,0
03/06/2022 05:28:20.2978 下午,47,1692.25,14.224,0,0,0,0,0
03/06/2022 05:28:20.8955 下午,47,1546.75,14.224,0,0,0,0,0
03/06/2022 05:28:21.3606 下午,47,1415.5,14.224,0,0,0,0,0
03/06/2022 05:28:21.8121 下午,47,1325.5,14.224,0,0,0,0,0
03/06/2022 05:28:22.4888 下午,47,1315,14.224,0,0,0,0,0
